"Tempo [s]","Numero di Codici di Errore","Stato MIL","Stato Misfire","Stato del test del sistema di alimentazione","Stato del test dei componenti","Stato del monitoraggio dell'iniezione","Stato del test del catalizzatore","Heated Cat / Nox Monitor test status","Stato del test del sistema evaporativo","Secondary air sys test status","Stato test refrigerante aria condizionata","Stato test Sensore Ossigeno","Stato test Riscaldamento Sensore Ossigeno","Stato test Sistema EGR","Stato Sistema Carburante 1","Stato Sistema Carburante 2","Valore calcolato del carico","Temperatura refrigerante","Short Term Fuel Trim (Bank 1)","Long Term Fuel Trim (Bank 1)","Pressione collettore di entrata","Giri motore","Velocità veicolo","Timing Advance (Cyl. #1)","Temperatura aria di entrata","Rateo flusso d'aria (sensore MAF)","Absolute Throttle Position","Sensori ossigeno presenti","O2 Sensor Voltage B1S1","O2 Sensor fuel trim B1S1","O2 Sensor Voltage B1S2","O2 Sensor fuel trim B1S2","OBD conforme a","Tempo dall'avvio del motore","Distance since MIL activated","Commanded EGR","Commanded Evaporative Purge","Warm-ups since ECU reset","Distance since ECU reset","Barometric Pressure (absolute)","ECU voltage","Absolute Engine Load","Relative Throttle Position",
    2024-03-13 19:32:26.670,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,13.72549057006836,91.0,-11.71875,0.0,19.0,1657.25,41.0,22.5,19.0,2.0299999713897705,16.86274528503418,3.0,830.0,-3.90625,155.0,99.21875,6.0,0.21138888597488403,0.0,0.0,0.0,255.0,11625.0,97.0,13.984000205993652,9.803921699523926,0.0,
    2024-03-13 19:32:28.889,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,83.13725280761719,91.0,-3.90625,-0.78125,81.0,1493.5,36.0,31.0,19.0,7.059999942779541,25.490196228027344,3.0,815.0,-6.25,160.0,99.21875,6.0,0.21138888597488403,0.0,13.333333015441895,0.0,255.0,11625.0,97.0,13.925999641418457,61.960784912109375,12.549019813537598,
    2024-03-13 19:32:30.895,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,14.117647171020508,91.0,2.34375,0.0,20.0,1570.5,37.0,23.0,19.0,12.020000457763672,27.45098114013672,3.0,785.0,2.34375,170.0,99.21875,6.0,0.21138888597488403,0.0,13.333333015441895,0.0,255.0,11625.0,97.0,13.925999641418457,18.431371688842773,0.0,
    2024-03-13 19:32:33.203,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,14.117647171020508,91.0,-10.9375,0.0,21.0,1571.5,38.0,21.5,19.0,1.8899999856948853,16.86274528503418,3.0,855.0,-3.90625,170.0,99.21875,6.0,0.21138888597488403,0.0,0.0,0.0,255.0,11625.0,97.0,14.003999710083008,10.196078300476074,0.0,
    2024-03-13 19:32:35.522,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,23.52941131591797,91.0,-3.125,-3.125,32.0,1389.25,34.0,17.5,19.0,2.0299999713897705,16.86274528503418,3.0,65.0,-13.28125,170.0,99.21875,6.0,0.2150000035762787,0.0,0.0,0.0,255.0,11625.0,97.0,13.53499984741211,16.86274528503418,0.0,
    2024-03-13 19:32:37.592,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,34.117645263671875,91.0,3.125,0.0,59.0,854.0,31.0,10.0,19.0,2.0799999237060547,16.86274528503418,3.0,295.0,-6.25,170.0,99.21875,6.0,0.2150000035762787,0.0,0.0,0.0,255.0,11625.0,97.0,13.53499984741211,18.039215087890625,3.1372549533843994,
    2024-03-13 19:32:40.035,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,95.68627166748047,91.0,0.0,4.6875,90.0,1506.75,26.0,19.0,19.0,15.449999809265137,47.45098114013672,3.0,800.0,0.0,185.0,99.21875,6.0,0.2150000035762787,0.0,0.0,33.33333206176758,255.0,11626.0,97.0,13.925999641418457,73.7254867553711,27.45098114013672,
    2024-03-13 19:32:42.246,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,100.0,91.0,0.0,7.8125,94.0,2078.0,34.0,24.0,19.0,23.329999923706055,51.3725471496582,3.0,880.0,0.0,285.0,99.21875,6.0,0.2150000035762787,0.0,0.0,2.3529412746429443,255.0,11626.0,97.0,13.906000137329102,78.03921508789062,38.039215087890625,
    2024-03-13 19:32:44.267,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,92.1568603515625,91.0,0.0,3.90625,95.0,2701.25,44.0,33.0,18.0,20.729999542236328,16.86274528503418,3.0,50.0,0.0,940.0,99.21875,6.0,0.2150000035762787,0.0,0.0,0.0,255.0,11626.0,97.0,13.906000137329102,9.803921699523926,10.588234901428223,
    2024-03-13 19:32:46.434,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,94.11764526367188,91.0,0.0,4.6875,92.0,2036.5,48.0,16.5,18.0,19.479999542236328,37.25490188598633,3.0,885.0,0.0,940.0,99.21875,6.0,0.21833333373069763,0.0,0.0,26.66666603088379,255.0,11626.0,97.0,13.906000137329102,71.76470947265625,23.921567916870117,
    2024-03-13 19:32:48.750,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,33.33333206176758,91.0,0.0,0.0,40.0,2274.5,55.0,24.5,18.0,20.84000015258789,30.980392456054688,3.0,805.0,-3.90625,915.0,99.21875,6.0,0.21833333373069763,0.0,53.33333206176758,7.843137264251709,255.0,11626.0,97.0,13.944999694824219,31.372549057006836,7.450980186462402,
    2024-03-13 19:32:50.776,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,12.15686321258545,91.0,0.0,0.0,18.0,2342.25,56.0,54.5,18.0,4.119999885559082,18.823530197143555,3.0,865.0,-2.34375,870.0,99.21875,6.0,0.21833333373069763,0.0,0.0,0.0,255.0,11626.0,97.0,13.944999694824219,9.019607543945312,0.0,
    2024-03-13 19:32:53.029,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,25.882352828979492,91.0,-0.78125,0.0,19.0,2200.75,54.0,33.0,18.0,7.230000019073486,24.705883026123047,3.0,745.0,-1.5625,855.0,99.21875,6.0,0.21833333373069763,0.0,53.33333206176758,6.666666507720947,255.0,11626.0,97.0,13.984000205993652,32.156864166259766,6.274509906768799,
    2024-03-13 19:32:55.325,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,10.196078300476074,90.0,0.0,0.0,18.0,2106.25,52.0,26.0,18.0,2.240000009536743,16.86274528503418,3.0,0.0,0.0,840.0,99.21875,6.0,0.21833333373069763,0.0,0.0,0.0,255.0,11626.0,97.0,13.96500015258789,7.843137264251709,0.0,
    2024-03-13 19:32:57.523,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,12.15686321258545,90.0,0.0,0.0,20.0,1901.0,47.0,24.5,18.0,1.9199999570846558,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.21833333373069763,0.0,0.0,0.0,255.0,11626.0,97.0,13.96500015258789,9.019607543945312,0.0,
    2024-03-13 19:32:59.560,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,16.47058868408203,90.0,0.0,0.0,27.0,1567.25,39.0,20.5,18.0,1.9600000381469727,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.22166666388511658,0.0,0.0,0.0,255.0,11626.0,97.0,13.96500015258789,10.980392456054688,0.0,
    2024-03-13 19:33:01.843,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,23.52941131591797,90.0,2.34375,-3.125,32.0,912.0,32.0,12.0,18.0,2.0299999713897705,16.86274528503418,3.0,790.0,-4.6875,60.0,99.21875,6.0,0.22166666388511658,0.0,0.0,0.0,255.0,11626.0,97.0,13.88700008392334,18.039215087890625,0.0,
    2024-03-13 19:33:04.054,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,23.921567916870117,90.0,-0.78125,-3.125,33.0,849.75,26.0,13.5,18.0,1.940000057220459,16.86274528503418,3.0,95.0,2.34375,95.0,99.21875,6.0,0.22166666388511658,0.0,0.0,0.0,255.0,11626.0,97.0,13.866999626159668,17.647058486938477,0.0,
    2024-03-13 19:33:06.081,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,23.921567916870117,90.0,-1.5625,-3.125,33.0,836.5,15.0,10.5,18.0,1.9600000381469727,16.86274528503418,3.0,100.0,0.0,105.0,99.21875,6.0,0.22166666388511658,0.0,0.0,0.0,255.0,11626.0,97.0,13.866999626159668,18.039215087890625,0.0,
    2024-03-13 19:33:08.395,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,23.921567916870117,90.0,-1.5625,-3.125,33.0,825.25,8.0,9.5,18.0,1.9600000381469727,16.86274528503418,3.0,695.0,-0.78125,110.0,99.21875,6.0,0.22166666388511658,0.0,0.0,0.0,255.0,11626.0,97.0,13.925999641418457,18.431371688842773,0.0,
    2024-03-13 19:33:10.826,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,23.13725471496582,90.0,1.5625,-3.125,32.0,827.0,3.0,11.0,18.0,1.8700000047683716,16.86274528503418,3.0,730.0,-0.78125,120.0,99.21875,6.0,0.22527778148651123,0.0,0.0,0.0,255.0,11626.0,97.0,13.88700008392334,17.647058486938477,0.0,
    2024-03-13 19:33:12.882,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,23.13725471496582,90.0,-1.5625,-3.125,33.0,781.75,0.0,14.5,18.0,1.6799999475479126,16.86274528503418,3.0,280.0,0.78125,125.0,99.21875,6.0,0.22527778148651123,0.0,0.0,0.0,255.0,11626.0,97.0,13.88700008392334,17.254901885986328,0.0,
    2024-03-13 19:33:15.042,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,23.52941131591797,90.0,0.78125,-3.90625,34.0,700.5,0.0,14.5,18.0,1.659999966621399,16.86274528503418,3.0,730.0,-2.34375,130.0,99.21875,6.0,0.22527778148651123,0.0,0.0,0.0,255.0,11626.0,97.0,13.847999572753906,18.039215087890625,0.0,
    2024-03-13 19:33:17.352,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,24.3137264251709,90.0,1.5625,-3.90625,35.0,689.0,0.0,12.0,18.0,1.559999942779541,16.86274528503418,3.0,95.0,0.78125,130.0,99.21875,6.0,0.22527778148651123,0.0,0.0,0.0,255.0,11626.0,97.0,13.82800006866455,18.431371688842773,0.0,
    2024-03-13 19:33:19.540,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,24.705883026123047,91.0,0.0,-3.90625,34.0,676.25,0.0,11.0,18.0,1.6200000047683716,16.86274528503418,3.0,590.0,-0.78125,135.0,99.21875,6.0,0.22527778148651123,0.0,0.0,0.0,255.0,11626.0,97.0,13.88700008392334,18.823530197143555,0.0,
    2024-03-13 19:33:21.566,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,24.705883026123047,91.0,0.78125,-3.125,35.0,669.0,0.0,10.0,19.0,1.659999966621399,16.86274528503418,3.0,780.0,-0.78125,135.0,99.21875,6.0,0.22527778148651123,0.0,0.0,0.0,255.0,11626.0,97.0,13.88700008392334,18.823530197143555,0.0,
    2024-03-13 19:33:23.880,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,25.098039627075195,91.0,-1.5625,-3.125,35.0,670.25,0.0,9.0,19.0,1.600000023841858,16.86274528503418,3.0,785.0,-0.78125,140.0,99.21875,6.0,0.22833333909511566,0.0,0.0,0.0,255.0,11626.0,97.0,13.88700008392334,18.823530197143555,0.0,
    2024-03-13 19:33:26.185,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,25.098039627075195,91.0,0.78125,-3.125,34.0,678.25,0.0,10.0,19.0,1.6200000047683716,16.86274528503418,3.0,740.0,-1.5625,140.0,99.21875,6.0,0.22833333909511566,0.0,0.0,0.0,255.0,11626.0,97.0,13.88700008392334,18.823530197143555,0.0,
    2024-03-13 19:33:28.272,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,38.039215087890625,91.0,4.6875,0.0,28.0,714.25,0.0,17.0,19.0,7.329999923706055,23.52941131591797,3.0,50.0,1.5625,150.0,99.21875,6.0,0.22833333909511566,0.0,26.66666603088379,5.882352828979492,255.0,11626.0,97.0,13.88700008392334,26.27450942993164,5.490196228027344,
    2024-03-13 19:33:30.557,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,22.352941513061523,91.0,-2.34375,-0.78125,43.0,1131.75,8.0,13.5,19.0,2.049999952316284,16.86274528503418,3.0,780.0,7.8125,150.0,99.21875,6.0,0.22833333909511566,0.0,0.0,0.0,255.0,11626.0,97.0,13.944999694824219,16.078432083129883,0.0,
    2024-03-13 19:33:32.766,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,35.29411697387695,91.0,2.34375,0.0,37.0,860.75,10.0,19.5,19.0,3.4700000286102295,20.0,3.0,65.0,0.0,155.0,99.21875,6.0,0.22833333909511566,0.0,0.0,6.274509906768799,255.0,11626.0,97.0,13.88700008392334,28.235294342041016,3.529411792755127,
    2024-03-13 19:33:34.925,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,16.47058868408203,91.0,0.0,-0.78125,28.0,1223.25,15.0,38.0,20.0,2.009999990463257,16.86274528503418,3.0,790.0,-2.34375,155.0,99.21875,6.0,0.23194444179534912,0.0,0.0,0.0,255.0,11626.0,97.0,13.88700008392334,11.764705657958984,0.0,
    2024-03-13 19:33:37.049,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,24.705883026123047,91.0,2.34375,-3.90625,32.0,814.25,17.0,12.5,20.0,2.049999952316284,16.86274528503418,3.0,785.0,-0.78125,160.0,99.21875,6.0,0.23194444179534912,0.0,0.0,0.0,255.0,11626.0,97.0,13.104999542236328,18.431371688842773,0.0,
    2024-03-13 19:33:39.336,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,25.098039627075195,91.0,1.5625,-3.90625,33.0,870.75,15.0,13.0,20.0,2.0999999046325684,16.86274528503418,3.0,90.0,1.5625,160.0,99.21875,6.0,0.23194444179534912,0.0,0.0,0.0,255.0,11626.0,97.0,13.88700008392334,18.823530197143555,0.0,
    2024-03-13 19:33:41.475,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,90.5882339477539,91.0,1.5625,0.78125,90.0,884.5,15.0,11.0,20.0,1.9800000190734863,17.254901885986328,3.0,865.0,3.125,160.0,99.21875,6.0,0.23194444179534912,0.0,13.333333015441895,5.098039150238037,255.0,11626.0,97.0,13.906000137329102,61.568626403808594,13.72549057006836,
    2024-03-13 19:33:43.603,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,90.19607543945312,91.0,-1.5625,0.0,22.0,1917.5,21.0,26.0,20.0,18.020000457763672,35.29411697387695,3.0,775.0,0.0,190.0,99.21875,6.0,0.23194444179534912,0.0,0.0,0.0,255.0,11626.0,97.0,13.906000137329102,69.01960754394531,21.176469802856445,
    2024-03-13 19:33:45.919,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,30.980392456054688,91.0,-0.78125,0.0,37.0,2095.25,33.0,24.0,20.0,2.0999999046325684,16.86274528503418,3.0,0.0,0.0,190.0,99.21875,6.0,0.23194444179534912,0.0,0.0,0.0,255.0,11626.0,97.0,13.944999694824219,22.745098114013672,5.882352828979492,
    2024-03-13 19:33:48.065,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,31.372549057006836,91.0,0.78125,0.0,61.0,1873.5,33.0,25.0,20.0,1.940000057220459,16.86274528503418,3.0,5.0,0.0,110.0,99.21875,6.0,0.23527777194976807,0.0,0.0,0.0,255.0,11626.0,97.0,13.925999641418457,16.47058868408203,5.490196228027344,
    2024-03-13 19:33:50.088,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,39.2156867980957,91.0,-1.5625,0.0,38.0,1848.5,31.0,41.0,20.0,7.230000019073486,23.52941131591797,3.0,725.0,-2.34375,125.0,99.21875,6.0,0.23527777194976807,0.0,41.960784912109375,0.0,255.0,11626.0,97.0,13.925999641418457,30.58823585510254,7.058823585510254,
    2024-03-13 19:33:52.345,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,47.45098114013672,91.0,3.90625,0.78125,65.0,1933.0,33.0,49.5,20.0,5.659999847412109,23.13725471496582,3.0,65.0,2.34375,140.0,99.21875,6.0,0.23527777194976807,0.0,46.66666793823242,0.0,255.0,11626.0,97.0,13.96500015258789,30.980392456054688,7.450980186462402,
    2024-03-13 19:33:54.467,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,56.07843017578125,91.0,3.125,0.78125,85.0,2019.25,34.0,49.0,20.0,9.869999885559082,25.490196228027344,3.0,810.0,-1.5625,155.0,99.21875,6.0,0.23527777194976807,0.0,50.98039245605469,0.0,255.0,11626.0,97.0,13.925999641418457,33.72549057006836,10.196078300476074,
    2024-03-13 19:33:56.534,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,19.60784339904785,91.0,-0.78125,0.78125,18.0,2202.25,38.0,24.0,20.0,21.40999984741211,38.431373596191406,3.0,810.0,3.90625,190.0,99.21875,6.0,0.23527777194976807,0.0,20.0,0.0,255.0,11626.0,97.0,13.925999641418457,32.156864166259766,5.490196228027344,
    2024-03-13 19:33:58.718,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,12.15686321258545,91.0,0.0,0.0,18.0,2469.0,42.0,26.0,19.0,3.109999895095825,16.86274528503418,3.0,0.0,0.0,60.0,99.21875,6.0,0.23527777194976807,0.0,0.0,0.0,255.0,11626.0,97.0,14.003999710083008,9.411765098571777,0.0,
    2024-03-13 19:34:01.113,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,10.196078300476074,91.0,0.0,0.0,19.0,2270.75,39.0,26.0,19.0,2.569999933242798,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.2386111170053482,0.0,0.0,0.0,255.0,11626.0,97.0,13.96500015258789,7.843137264251709,0.0,
    2024-03-13 19:34:03.188,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,14.117647171020508,91.0,0.0,0.0,21.0,1725.5,31.0,23.0,19.0,1.940000057220459,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.2386111170053482,0.0,0.0,0.0,255.0,11626.0,97.0,13.96500015258789,10.588234901428223,0.0,
    2024-03-13 19:34:05.334,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,23.52941131591797,91.0,-6.25,-3.90625,32.0,1291.5,22.0,11.5,19.0,2.319999933242798,16.86274528503418,3.0,65.0,0.0,65.0,99.21875,6.0,0.2386111170053482,0.0,0.0,0.0,255.0,11626.0,97.0,13.906000137329102,18.431371688842773,0.0,
    2024-03-13 19:34:07.774,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,41.960784912109375,89.0,0.78125,0.0,54.0,840.75,23.0,11.0,19.0,1.9600000381469727,16.86274528503418,3.0,605.0,3.125,85.0,99.21875,6.0,0.2386111170053482,0.0,0.0,0.0,255.0,11626.0,97.0,13.925999641418457,30.58823585510254,5.098039150238037,
    2024-03-13 19:34:09.985,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,37.25490188598633,89.0,2.34375,0.78125,40.0,1383.75,23.0,26.5,19.0,7.690000057220459,24.3137264251709,3.0,120.0,2.34375,125.0,99.21875,6.0,0.2386111170053482,0.0,13.333333015441895,0.0,255.0,11626.0,97.0,14.003999710083008,30.980392456054688,5.490196228027344,
    2024-03-13 19:34:11.999,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,54.117645263671875,89.0,3.125,0.78125,69.0,1681.5,28.0,49.5,19.0,5.619999885559082,23.921567916870117,3.0,95.0,0.78125,135.0,99.21875,6.0,0.24194444715976715,0.0,30.980392456054688,7.450980186462402,255.0,11626.0,97.0,14.003999710083008,41.17647171020508,9.019607543945312,
    2024-03-13 19:34:14.324,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,30.58823585510254,89.0,-2.34375,0.78125,30.0,1986.5,33.0,42.0,19.0,11.779999732971191,26.27450942993164,3.0,775.0,0.0,155.0,99.21875,6.0,0.24194444715976715,0.0,53.33333206176758,18.431371688842773,255.0,11626.0,97.0,13.96500015258789,27.843137741088867,6.274509906768799,
    2024-03-13 19:34:16.479,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,10.588234901428223,89.0,0.0,0.0,17.0,2201.25,38.0,47.0,19.0,2.859999895095825,18.823530197143555,3.0,755.0,0.78125,160.0,99.21875,6.0,0.24194444715976715,0.0,0.0,0.0,255.0,11626.0,97.0,13.96500015258789,10.196078300476074,0.0,
    2024-03-13 19:34:18.624,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,10.196078300476074,89.0,0.0,0.0,18.0,2115.25,37.0,26.0,19.0,2.1700000762939453,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.24194444715976715,0.0,0.0,0.0,255.0,11626.0,97.0,13.96500015258789,7.843137264251709,0.0,
    2024-03-13 19:34:20.751,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,10.588234901428223,89.0,0.0,0.0,19.0,1970.25,34.0,25.5,19.0,1.9600000381469727,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.24194444715976715,0.0,0.0,0.0,255.0,11626.0,97.0,13.96500015258789,7.843137264251709,0.0,
    2024-03-13 19:34:23.043,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,24.3137264251709,89.0,-3.125,0.78125,29.0,1818.5,32.0,24.0,19.0,1.940000057220459,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.24194444715976715,0.0,0.0,2.745098114013672,255.0,11626.0,97.0,13.925999641418457,25.490196228027344,3.529411792755127,
    2024-03-13 19:34:25.150,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,25.490196228027344,89.0,-1.5625,0.78125,32.0,1835.0,31.0,45.0,19.0,3.819999933242798,21.568628311157227,3.0,70.0,2.34375,105.0,99.21875,6.0,0.2455555498600006,0.0,28.627450942993164,6.666666507720947,255.0,11626.0,97.0,13.925999641418457,21.568628311157227,3.9215686321258545,
    2024-03-13 19:34:27.335,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,25.098039627075195,89.0,-3.125,0.78125,47.0,1800.25,31.0,50.0,19.0,4.190000057220459,20.784313201904297,3.0,800.0,-2.34375,115.0,99.21875,6.0,0.2455555498600006,0.0,20.0,9.411765098571777,255.0,11626.0,97.0,13.96500015258789,18.431371688842773,3.9215686321258545,
    2024-03-13 19:34:29.602,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,10.588234901428223,89.0,0.0,0.0,19.0,1832.0,31.0,40.5,19.0,7.570000171661377,22.352941513061523,3.0,80.0,3.125,140.0,99.21875,6.0,0.2455555498600006,0.0,0.0,0.0,255.0,11626.0,97.0,13.984000205993652,8.235294342041016,0.0,
    2024-03-13 19:34:31.748,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,11.372549057006836,89.0,0.0,0.0,19.0,1818.0,32.0,24.0,19.0,1.9600000381469727,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.2455555498600006,0.0,0.0,0.0,255.0,11626.0,97.0,13.96500015258789,8.235294342041016,0.0,
    2024-03-13 19:34:33.792,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,12.15686321258545,88.0,3.125,0.78125,26.0,1736.0,30.0,23.0,19.0,1.9199999570846558,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.2455555498600006,0.0,0.0,0.0,255.0,11626.0,97.0,13.96500015258789,8.627450942993164,0.0,
    2024-03-13 19:34:36.335,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,33.33333206176758,88.0,-3.125,0.78125,43.0,1758.0,30.0,40.0,19.0,3.640000104904175,20.0,3.0,780.0,-2.34375,95.0,99.21875,6.0,0.24888889491558075,0.0,0.0,5.098039150238037,255.0,11626.0,97.0,13.96500015258789,22.745098114013672,5.882352828979492,
